,IdEmployee,EmployeeNumber,Age,DateBirth,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,RemoteWork
947,947,"494,0",22,2002,Yes,travel_rarely,156.0,12,3,Life Sciences,3,Female,90.0,4,1, Sales Representative ,2,Single,25422.0,1,no-data,15,3,4,0,"1,0",0,3,1,0,0,False
948,948,"508,0",31,1993,No,no-data,202.0,2,1,Technical Degree,3,Male,72.0,3,1, Sales Representative ,2,no-data,17434.0,1,no-data,18,3,1,1,no-data,3,3,1,0,0,True
949,949,"514,0",31,1993,Yes,travel_frequently,464.0,4,3,no-data,3,Male,40.0,3,1, Research Scientist ,4,Single,3427.0,9,Yes,23,4,3,0,"3,0",4,3,1,0,0,False
950,950,"518,0",38,1986,No,travel_rarely,1305.0,10,4,no-data,3,Male,49.0,3,2, Manufacturing Director ,2,Single,21123.0,2,no-data,12,3,4,0,"18,0",2,2,1,0,1,True
951,951,"556,0",39,1985,No,travel_frequently,1490.0,2,2,no-data,4,Male,42.0,3,1, Laboratory Technician ,4,Married,12106.0,1,Yes,23,4,3,1,no-data,3,3,1,0,0,False
952,952,"566,0",20,2004,Yes,no-data,489.0,2,2,Technical Degree,1,Male,58.0,2,1, Human Resources ,4,Single,18437.0,1,No,12,3,3,0,"1,0",3,4,1,0,0,True
953,953,"568,0",58,1966,No,travel_rarely,210.0,29,3,no-data,1,Male,56.0,2,4, Manager ,4,Divorced,22102.0,3,No,12,3,3,1,no-data,3,2,1,0,0,True
954,954,"614,0",19,2005,Yes,travel_frequently,1306.0,5,3,Marketing,2,Male,69.0,3,1, Sales Representative ,2,no-data,8059.0,1,Yes,14,3,4,0,no-data,3,3,0,0,0,False
955,955,"615,0",41,1983,No,no-data,1094.0,28,3,Other,3,Male,58.0,1,3, Sales Executive ,1,no-data,11373.0,3,No,15,3,3,1,"20,0",2,3,1,0,1,True
956,956,"622,0",27,1997,Yes,travel_rarely,471.0,24,3,no-data,3,Male,66.0,1,1, Laboratory Technician ,4,Single,23213.0,1,Yes,18,3,2,0,"1,0",3,1,1,0,0,True
957,957,"643,0",25,1999,No,no-data,823.0,17,2,Other,4,Male,94.0,2,1, Laboratory Technician ,2,Married,9100.0,1,No,21,4,4,1,"1,0",2,3,1,0,0,True
958,958,"648,0",31,1993,Yes,travel_frequently,448.0,12,4,no-data,2,Male,74.0,2,1, Sales Representative ,1,Married,14470.0,1,No,18,3,3,1,"1,0",2,4,1,0,0,True
959,959,"656,0",38,1986,No,travel_rarely,558.0,2,3,Marketing,4,Male,75.0,3,2, Sales Executive ,3,Married,3010.0,4,no-data,11,3,3,1,no-data,3,2,3,1,0,False
960,960,"657,0",21,2003,No,travel_rarely,959.0,1,3,Life Sciences,4,Female,83.0,2,1, Research Scientist ,2,no-data,11757.0,1,No,13,3,4,0,"1,0",0,4,1,0,0,True
961,961,"661,0",44,1980,No,no-data,782.0,14,4,Other,2,Male,50.0,2,4, Research Director ,4,Divorced,2671.0,4,no-data,14,3,3,1,"21,0",3,3,1,0,0,False
962,962,"662,0",39,1985,No,no-data,362.0,27,1,Life Sciences,3,Female,42.0,3,1, Research Scientist ,1,no-data,14561.0,3,No,17,3,4,0,"8,0",3,2,0,0,0,True
963,963,"690,0",30,1994,No,no-data,589.0,44,2,Medical,2,Female,62.0,3,2, Sales Executive ,3,no-data,3487.0,1,No,14,3,1,1,no-data,5,2,6,1,2,False
964,964,"701,0",21,2003,Yes,no-data,1362.0,10,1,Medical,4,Male,32.0,3,1, Research Scientist ,3,Single,26999.0,1,no-data,11,3,4,0,no-data,5,3,1,1,1,True
965,965,"704,0",36,1988,No,non-travel,727.0,20,3,no-data,2,Male,41.0,2,1, Laboratory Technician ,3,Married,16900.0,1,No,18,3,3,2,"1,0",3,3,1,0,0,False
966,966,"715,0",38,1986,No,no-data,1225.0,10,2,Life Sciences,4,Male,80.0,4,1, Research Scientist ,4,Single,15232.0,3,No,17,3,1,0,no-data,2,3,1,0,0,True
967,967,"743,0",39,1985,No,no-data,168.0,1,3,no-data,3,Female,81.0,3,3, Manufacturing Director ,3,Single,15397.0,4,Yes,14,3,4,0,"10,0",4,3,1,0,0,True
968,968,"749,0",30,1994,No,no-data,1396.0,10,3,no-data,3,Male,54.0,3,1, Sales Representative ,3,Single,2755.0,1,No,11,3,3,0,"1,0",6,3,1,0,0,False
969,969,"773,0",39,1985,No,travel_rarely,268.0,2,5,Medical,4,Male,92.0,3,1, Research Scientist ,3,Married,20471.0,6,Yes,13,3,2,1,no-data,0,1,1,0,1,True
970,970,"775,0",35,1989,No,travel_rarely,167.0,8,5,Life Sciences,2,Female,32.0,3,2, Manufacturing Director ,1,no-data,4187.0,3,No,14,3,3,1,no-data,3,3,0,0,0,True
971,971,"811,0",24,2000,Yes,no-data,1243.0,6,3,Life Sciences,3,Male,79.0,4,1, Laboratory Technician ,1,no-data,3445.0,1,Yes,21,4,3,2,"1,0",2,3,0,0,0,False
972,972,"812,0",25,1999,No,no-data,1092.0,9,3,Life Sciences,3,Male,60.0,2,1, Laboratory Technician ,2,Divorced,26551.0,1,No,11,3,3,3,no-data,4,3,1,0,0,False
973,973,"816,0",30,1994,Yes,travel_rarely,805.0,1,2,Life Sciences,2,Female,36.0,2,1, Laboratory Technician ,1,Married,6689.0,1,no-data,11,3,4,1,"1,0",1,3,1,0,0,True
974,974,"832,0",41,1983,No,travel_frequently,720.0,16,4,Medical,1,Male,51.0,2,2, Laboratory Technician ,3,no-data,11983.0,6,No,14,3,4,0,"10,0",6,3,1,0,0,True
975,975,"833,0",31,1993,No,travel_rarely,556.0,2,3,no-data,3,Female,52.0,2,2, Manufacturing Director ,4,Single,20234.0,5,no-data,24,4,2,0,"12,0",4,2,0,0,0,True
976,976,"834,0",46,1978,No,no-data,252.0,2,3,no-data,2,Female,95.0,2,1, Research Scientist ,3,no-data,6153.0,1,No,14,3,4,0,"1,0",3,3,1,0,0,True
977,977,"897,0",54,1970,No,travel_rarely,868.0,8,3,Marketing,1,Male,73.0,3,4, Sales Executive ,4,Married,22789.0,5,no-data,14,3,3,1,"28,0",3,3,2,2,2,True
978,978,"904,0",38,1986,No,no-data,1252.0,19,2,no-data,1,Male,32.0,3,3, Sales Executive ,2,Single,4814.0,1,Yes,13,3,4,0,no-data,2,3,10,0,9,False
979,979,"911,0",33,1991,Yes,travel_rarely,374.0,25,4,no-data,1,Male,87.0,3,1, Laboratory Technician ,4,no-data,18016.0,1,no-data,24,4,3,0,"1,0",2,1,1,0,1,True
980,980,"918,0",59,1965,Yes,travel_frequently,781.0,2,1,no-data,4,Male,57.0,2,1, Laboratory Technician ,4,Divorced,13384.0,9,no-data,14,3,4,1,"3,0",3,2,1,0,0,True
981,981,"923,0",22,2002,Yes,travel_rarely,1427.0,18,1,Other,4,Female,65.0,3,1, Research Scientist ,4,Single,8870.0,1,No,19,3,1,0,no-data,3,2,1,0,0,False
982,982,"934,0",35,1989,No,no-data,546.0,48,3,Life Sciences,4,Male,83.0,3,1, Laboratory Technician ,2,no-data,6896.0,1,No,14,3,2,2,"1,0",3,3,1,1,0,True
983,983,"940,0",59,1965,No,no-data,1272.0,5,3,no-data,3,Female,37.0,2,3, Healthcare Representative ,2,Divorced,9255.0,2,no-data,13,3,4,1,"24,0",3,3,6,0,4,False
984,984,"945,0",49,1975,No,no-data,408.0,20,4,Medical,4,Male,51.0,3,1, Research Scientist ,3,Married,5543.0,4,no-data,17,3,1,2,"13,0",2,2,0,0,0,False
985,985,"951,0",33,1991,No,non-travel,1184.0,1,3,Life Sciences,3,Female,70.0,2,1, Laboratory Technician ,2,Married,3974.0,6,No,20,3,3,0,"5,0",3,3,3,0,2,True
986,986,"952,0",26,1998,Yes,no-data,867.0,19,2,Marketing,3,Male,36.0,2,1, Sales Representative ,2,Married,18798.0,1,Yes,18,3,3,3,no-data,2,3,1,0,0,False
987,987,"954,0",41,1983,No,no-data,658.0,10,4,Marketing,1,Male,67.0,2,3, Sales Executive ,2,Divorced,20652.0,2,No,12,3,2,1,"11,0",2,2,1,0,0,True
988,988,"959,0",20,2004,Yes,no-data,419.0,21,3,Other,4,Male,37.0,2,1, Sales Representative ,2,Single,9947.0,1,Yes,13,3,2,0,"1,0",3,4,1,0,0,False
989,989,"986,0",41,1983,Yes,non-travel,1479.0,24,3,no-data,2,Female,100.0,4,4, Sales Executive ,2,Single,17071.0,4,no-data,16,3,4,0,"22,0",2,2,1,0,0,True
990,990,"994,0",30,1994,Yes,travel_rarely,906.0,10,3,no-data,4,Female,92.0,2,1, Research Scientist ,1,Single,11479.0,6,Yes,20,4,3,0,"3,0",5,3,0,0,0,True
991,991,"1003,0",48,1976,No,travel_rarely,955.0,18,2,Life Sciences,4,Female,83.0,3,2, Sales Executive ,4,Single,8571.0,1,Yes,17,3,3,0,"9,0",0,3,9,0,7,False
992,992,"1012,0",19,2005,No,no-data,287.0,5,2,no-data,2,Male,73.0,3,1, Research Scientist ,4,no-data,13493.0,1,No,15,3,4,0,no-data,2,3,0,0,0,True
993,993,"1029,0",43,1981,No,no-data,265.0,5,2,no-data,4,Male,90.0,3,5, Manager ,3,no-data,7770.0,6,No,13,3,2,0,"21,0",3,4,1,0,0,True
994,994,"1033,0",38,1986,Yes,travel_rarely,1141.0,11,2,Medical,1,Female,61.0,1,2, Healthcare Representative ,2,no-data,14382.0,5,No,15,3,1,0,"15,0",2,1,1,0,0,True
995,995,"1052,0",37,1987,Yes,no-data,660.0,15,3,no-data,1,Male,81.0,3,2, Laboratory Technician ,3,Divorced,7858.0,7,no-data,14,3,2,1,"9,0",3,2,1,0,0,True
996,996,"1056,0",29,1995,No,travel_rarely,1144.0,10,1,Medical,4,Male,74.0,3,1, Sales Representative ,2,Married,23384.0,1,No,22,4,2,0,no-data,5,3,1,0,0,True
997,997,"1076,0",44,1980,No,no-data,415.0,25,3,no-data,3,Male,32.0,2,3, Sales Executive ,4,no-data,5268.0,5,No,13,3,3,1,"18,0",5,3,1,0,0,True
998,998,"1079,0",22,2002,Yes,travel_rarely,1334.0,10,3,no-data,3,Female,36.0,2,1, Laboratory Technician ,1,Single,17258.0,1,No,13,3,1,0,"1,0",6,2,1,1,0,True
999,999,"1081,0",52,1972,Yes,travel_rarely,1323.0,4,4,no-data,1,Male,34.0,3,1, Research Scientist ,3,Married,10332.0,9,no-data,12,3,3,3,"18,0",2,4,10,2,7,False
1000,1000,"1105,0",38,1986,No,no-data,309.0,10,4,no-data,4,Female,88.0,2,2, Sales Executive ,4,Divorced,24223.0,2,Yes,14,3,3,3,"8,0",5,3,1,0,0,False
1001,1001,"1111,0",29,1995,Yes,no-data,1009.0,1,3,Medical,1,Male,45.0,2,1, Laboratory Technician ,2,Divorced,7160.0,1,No,15,3,1,2,no-data,2,3,1,0,0,False
1002,1002,"1113,0",51,1973,Yes,no-data,589.0,1,4,no-data,4,Male,81.0,3,2, Sales Executive ,3,Single,17251.0,3,Yes,14,3,4,0,"5,0",4,3,0,0,0,True
1003,1003,"1115,0",35,1989,No,no-data,697.0,3,4,no-data,3,Male,40.0,2,1, Research Scientist ,4,no-data,22478.0,3,No,17,3,4,3,"6,0",2,3,0,0,0,True
1004,1004,"1125,0",39,1985,No,travel_rarely,130.0,2,2,Marketing,4,Male,32.0,3,3, Sales Executive ,2,Single,20619.0,7,No,16,3,3,0,no-data,2,3,1,0,0,True
1005,1005,"1156,0",19,2005,Yes,no-data,247.0,8,1,no-data,3,Male,80.0,3,1, Laboratory Technician ,3,Single,13556.0,1,No,12,3,4,0,no-data,0,3,0,0,0,True
1006,1006,"1158,0",42,1982,No,no-data,167.0,12,4,no-data,2,Male,46.0,3,1, Laboratory Technician ,4,no-data,9051.0,3,Yes,11,3,1,1,"6,0",4,3,1,0,0,False
1007,1007,"1172,0",36,1988,No,travel_rarely,982.0,1,4,Medical,4,Male,58.0,2,1, Laboratory Technician ,3,no-data,16340.0,6,No,12,3,2,1,no-data,2,3,8,1,7,True
1008,1008,"1190,0",33,1991,No,no-data,862.0,2,1,no-data,3,Female,76.0,3,1, Sales Representative ,1,no-data,14947.0,1,no-data,12,3,3,3,"1,0",3,3,1,0,0,True
1009,1009,"1206,0",45,1979,No,non-travel,111.0,26,3,no-data,2,Male,74.0,1,1, Research Scientist ,3,Single,4279.0,2,No,13,3,4,0,"6,0",3,3,0,0,0,True
1010,1010,"1210,0",42,1982,Yes,non-travel,906.0,5,2,Life Sciences,1,Male,95.0,2,1, Research Scientist ,1,no-data,20293.0,6,No,17,3,1,1,"5,0",2,1,1,0,0,True
1011,1011,"1242,0",43,1981,No,travel_frequently,458.0,26,5,Medical,1,Female,60.0,3,3, Research Director ,1,Married,23281.0,3,Yes,17,3,3,0,no-data,6,3,1,0,0,False
1012,1012,"1256,0",50,1974,No,no-data,1098.0,4,2,Medical,1,Male,85.0,2,5, Manager ,3,Married,12124.0,2,no-data,13,3,3,1,"23,0",2,4,1,0,0,True
1013,1013,"1258,0",49,1975,No,travel_rarely,969.0,2,2,Technical Degree,4,Male,76.0,4,1, Laboratory Technician ,2,Single,16620.0,5,no-data,11,3,3,0,"7,0",4,2,1,0,0,True
1014,1014,"1260,0",30,1994,No,travel_rarely,1329.0,7,3,no-data,3,Male,82.0,3,2, Healthcare Representative ,4,no-data,4204.0,1,no-data,11,3,2,2,"6,0",2,3,6,1,0,True
1015,1015,"1263,0",49,1975,No,no-data,715.0,1,3,Life Sciences,4,Male,76.0,2,5, Research Director ,4,Single,8733.0,6,No,12,3,3,0,no-data,3,4,1,0,0,True
1016,1016,"1269,0",20,2004,No,no-data,265.0,25,3,Life Sciences,2,Female,57.0,4,1, Research Scientist ,4,Single,21221.0,1,no-data,12,3,4,0,"1,0",2,3,1,0,1,True
1017,1017,"1270,0",24,2000,No,no-data,373.0,1,2,no-data,4,Male,47.0,3,1, Research Scientist ,3,no-data,16901.0,1,No,22,4,4,1,"1,0",2,3,1,0,1,False
1018,1018,"1273,0",26,1998,Yes,travel_frequently,599.0,32,1,no-data,3,Male,73.0,1,1, Sales Representative ,4,Single,8040.0,1,Yes,14,3,4,0,"1,0",4,3,1,1,0,True
1019,1019,"1306,0",46,1978,No,travel_frequently,364.0,25,3,Medical,2,Female,58.0,3,5, Manager ,2,no-data,13035.0,3,no-data,22,4,3,0,"22,0",4,3,0,0,0,False
1020,1020,"1364,0",28,1996,No,no-data,1291.0,11,3,Medical,3,Female,98.0,4,1, Sales Representative ,4,Married,6527.0,8,no-data,14,3,2,1,"5,0",4,3,1,0,0,True
1021,1021,"1368,0",19,2005,No,non-travel,1124.0,1,3,no-data,4,Female,97.0,3,1, Laboratory Technician ,4,Single,19305.0,1,no-data,15,3,3,0,"0,0",5,4,0,0,0,False
1022,1022,"1379,0",32,1992,Yes,travel_frequently,703.0,2,3,no-data,3,Female,90.0,2,1, Sales Representative ,4,Single,11882.0,7,No,14,3,3,0,"3,0",3,4,1,0,0,True
1023,1023,"1427,0",32,1992,Yes,travel_frequently,895.0,1,4,Life Sciences,2,Female,50.0,1,1, Sales Representative ,3,Single,16154.0,1,no-data,12,3,2,0,no-data,3,3,1,0,0,False
1024,1024,"1433,0",32,1992,Yes,travel_rarely,202.0,8,3,Life Sciences,1,Female,34.0,2,1, Research Scientist ,2,no-data,22262.0,1,no-data,12,3,3,0,no-data,3,4,1,0,0,False
1025,1025,"1434,0",28,1996,No,travel_rarely,1377.0,11,1,Life Sciences,2,Male,91.0,3,1, Laboratory Technician ,1,Married,7679.0,0,no-data,14,3,2,0,"6,0",3,4,5,1,4,False
1026,1026,"1458,0",40,1984,Yes,no-data,592.0,2,3,no-data,1,Female,54.0,2,1, Laboratory Technician ,1,Single,17181.0,2,Yes,23,4,2,0,"11,0",2,4,1,0,0,True
1027,1027,"1481,0",45,1979,No,travel_frequently,383.0,1,5,Marketing,1,Female,79.0,3,2, Sales Executive ,3,Married,9282.0,7,no-data,12,3,3,1,"11,0",4,2,1,0,0,False
1028,1028,"1482,0",31,1993,No,no-data,990.0,25,3,no-data,2,Male,42.0,3,1, Research Scientist ,3,no-data,7152.0,1,no-data,13,3,2,2,"1,0",2,2,1,0,0,False
1029,1029,"1494,0",25,1999,Yes,travel_frequently,381.0,9,3,no-data,2,Male,89.0,3,1, Laboratory Technician ,1,no-data,16998.0,2,no-data,11,3,3,0,no-data,2,2,0,0,0,False
1030,1030,"1504,0",29,1995,Yes,no-data,289.0,2,2,Medical,3,Male,79.0,2,1, Laboratory Technician ,1,Single,5355.0,7,No,11,3,3,0,"8,0",2,2,0,0,0,True
1031,1031,"1515,0",34,1990,No,no-data,516.0,8,5,no-data,4,Male,69.0,3,2, Healthcare Representative ,3,no-data,22049.0,2,no-data,17,3,1,0,"14,0",6,3,0,0,0,True
1032,1032,"1525,0",40,1984,No,travel_rarely,1089.0,6,3,no-data,2,Female,32.0,3,3, Manufacturing Director ,2,Single,9150.0,4,no-data,18,3,4,0,"9,0",3,3,2,2,2,False
1033,1033,"1542,0",43,1981,No,no-data,1210.0,2,3,Medical,3,Male,68.0,2,1, Laboratory Technician ,2,Married,24052.0,4,no-data,14,3,2,1,no-data,3,3,1,0,0,True
1034,1034,"1558,0",30,1994,No,travel_rarely,598.0,9,3,no-data,3,Male,91.0,4,1, Research Scientist ,3,Married,22376.0,6,No,18,3,1,2,no-data,2,2,1,0,0,False
1035,1035,"1564,0",36,1988,No,travel_rarely,992.0,1,3,no-data,4,Male,68.0,2,1, Laboratory Technician ,1,no-data,21731.0,1,No,19,3,2,0,no-data,3,3,3,1,2,False
1036,1036,"1577,0",35,1989,No,no-data,479.0,13,4,Medical,1,Male,35.0,3,1, Research Scientist ,4,Single,22061.0,1,no-data,13,3,3,0,no-data,4,3,1,0,0,False
1037,1037,"1581,0",27,1997,No,travel_rarely,474.0,3,3,no-data,1,Female,89.0,3,1, Research Scientist ,4,no-data,11133.0,1,no-data,21,4,1,0,"1,0",5,3,1,0,0,True
1038,1038,"1591,0",51,1973,No,no-data,264.0,24,3,Marketing,2,Male,59.0,3,5, Manager ,3,Married,19519.0,4,Yes,16,3,3,1,no-data,2,3,1,0,0,False
1039,1039,"1601,0",36,1988,No,no-data,1349.0,7,2,Life Sciences,3,Male,63.0,2,1, Laboratory Technician ,4,no-data,7713.0,1,No,18,3,4,1,no-data,5,2,1,0,1,False
1040,1040,"1602,0",47,1977,No,travel_rarely,563.0,1,4,Life Sciences,4,Male,56.0,4,4, Manager ,1,no-data,3156.0,1,no-data,15,3,2,0,"27,0",5,1,26,0,12,False
1041,1041,"1624,0",19,2005,Yes,travel_frequently,544.0,3,2,Medical,2,Female,70.0,3,1, Sales Representative ,4,Single,18420.0,1,Yes,12,3,3,0,"0,0",2,4,0,0,0,True
1042,1042,"1669,0",30,1994,No,no-data,991.0,5,3,no-data,1,Male,43.0,2,2, Sales Executive ,2,Divorced,3356.0,1,Yes,13,3,2,1,"10,0",3,2,10,0,9,True
1043,1043,"1673,0",32,1992,No,no-data,1112.0,5,4,Life Sciences,1,Female,67.0,3,2, Sales Executive ,4,no-data,22589.0,1,No,11,3,1,2,"10,0",2,3,10,0,2,True
1044,1044,"1678,0",42,1982,No,travel_rarely,1206.0,23,2,no-data,4,Male,80.0,3,3, Sales Executive ,3,Single,11591.0,3,no-data,16,3,4,0,"21,0",2,3,2,0,2,True
1045,1045,"1697,0",61,1963,No,no-data,147.0,1,4,no-data,3,Male,92.0,1,3, Healthcare Representative ,4,Divorced,20467.0,3,No,20,4,3,1,"19,0",2,4,1,0,0,False
1046,1046,"1714,0",25,1999,Yes,no-data,240.0,22,1,no-data,4,Male,58.0,1,1, Human Resources ,3,Married,11585.0,1,No,11,3,3,1,"1,0",2,3,1,0,0,True
1047,1047,"1724,0",41,1983,No,travel_rarely,369.0,8,2,Life Sciences,2,Female,92.0,3,2, Manufacturing Director ,1,no-data,5041.0,2,Yes,16,3,2,1,"18,0",3,3,1,0,0,True
1048,1048,"1731,0",48,1976,No,non-travel,543.0,2,4,Marketing,3,Male,87.0,3,2, Sales Executive ,2,no-data,3536.0,7,No,11,3,4,1,"4,0",3,1,1,0,0,True
1049,1049,"1744,0",46,1978,No,travel_rarely,176.0,41,3,Life Sciences,4,Female,56.0,1,3, Human Resources ,3,Married,6595.0,4,no-data,21,4,3,2,"9,0",2,4,5,0,3,True
1050,1050,"1755,0",35,1989,No,no-data,181.0,2,4,no-data,4,Male,97.0,4,1, Research Scientist ,4,Married,5586.0,0,Yes,14,3,1,3,"6,0",3,3,5,1,2,False
1051,1051,"1758,0",34,1990,Yes,no-data,211.0,16,3,no-data,1,Female,74.0,3,3, Sales Executive ,1,no-data,10092.0,2,Yes,20,4,3,0,no-data,2,2,0,0,0,True
1052,1052,"1761,0",32,1992,Yes,travel_rarely,1079.0,16,4,no-data,1,Male,70.0,3,3, Sales Executive ,3,Married,19002.0,2,no-data,13,3,1,3,no-data,2,3,1,0,0,True
1053,1053,"1763,0",31,1993,No,no-data,305.0,16,3,no-data,3,Male,58.0,4,2, Healthcare Representative ,3,Married,9128.0,3,No,16,3,3,1,"10,0",3,3,7,1,7,False
1054,1054,"1766,0",39,1985,No,travel_rarely,833.0,18,3,Medical,2,Male,60.0,1,2, Healthcare Representative ,4,Married,24539.0,3,no-data,16,3,3,1,no-data,2,3,1,1,0,True
1055,1055,"1783,0",23,2001,Yes,travel_rarely,1294.0,45,1,Medical,3,Female,79.0,3,1, Laboratory Technician ,1,no-data,15999.0,1,Yes,17,3,3,0,"1,0",6,3,1,0,0,True
1056,1056,"1839,0",19,2005,No,no-data,1431.0,14,3,no-data,2,Female,33.0,3,1, Research Scientist ,3,Single,8018.0,1,no-data,16,3,3,0,"0,0",4,1,0,0,0,True
1057,1057,"1842,0",32,1992,Yes,travel_rarely,359.0,18,5,Human Resources,4,Male,89.0,4,1, Human Resources ,1,Married,21495.0,0,No,17,3,3,0,"2,0",4,3,1,0,0,True
1058,1058,"1847,0",37,1987,No,travel_rarely,430.0,2,4,no-data,4,Female,73.0,3,2, Research Scientist ,2,no-data,19573.0,4,Yes,22,4,4,1,no-data,2,3,1,0,0,True
1059,1059,"1853,0",33,1991,No,travel_frequently,1318.0,10,4,Marketing,4,Male,79.0,3,2, Sales Executive ,4,no-data,26075.0,8,no-data,13,3,3,0,no-data,2,4,0,0,0,True
1060,1060,"1860,0",43,1981,No,travel_rarely,1142.0,8,3,no-data,4,Male,79.0,3,1, Laboratory Technician ,3,no-data,13624.0,4,No,13,3,4,0,no-data,3,3,0,0,0,True
1061,1061,"1865,0",30,1994,No,travel_rarely,352.0,6,1,no-data,4,Male,87.0,2,1, Human Resources ,2,Married,15434.0,1,No,11,3,4,0,no-data,3,3,1,0,0,True
1062,1062,"1875,0",29,1995,No,travel_rarely,1172.0,3,3,Medical,2,Female,78.0,3,1, Sales Representative ,2,no-data,3692.0,1,No,19,3,4,1,"1,0",3,3,1,0,0,True
1063,1063,"1876,0",31,1993,Yes,no-data,945.0,9,3,no-data,2,Male,89.0,3,1, Sales Representative ,4,no-data,16019.0,1,no-data,13,3,3,0,no-data,3,2,1,0,0,False
1064,1064,"1893,0",27,1997,No,no-data,482.0,1,2,Life Sciences,2,Female,90.0,2,1, Research Scientist ,3,no-data,14908.0,1,Yes,13,3,3,1,"1,0",3,2,1,1,0,False
1065,1065,"1903,0",45,1979,No,travel_rarely,170.0,1,4,no-data,2,Male,78.0,4,2, Healthcare Representative ,1,no-data,9364.0,2,no-data,15,3,4,1,"10,0",5,3,2,2,2,True
1066,1066,"1928,0",30,1994,Yes,travel_frequently,746.0,24,3,Technical Degree,3,Male,45.0,4,1, Sales Representative ,1,Single,10642.0,1,No,17,3,4,0,"1,0",3,3,1,0,0,True
1067,1067,"1933,0",29,1995,Yes,travel_rarely,1475.0,13,2,Marketing,4,Female,84.0,3,2, Sales Executive ,3,no-data,23352.0,3,Yes,11,3,4,0,"6,0",0,3,2,2,2,True
1068,1068,"1935,0",57,1967,No,travel_rarely,1443.0,11,5,no-data,4,Female,89.0,2,2, Sales Executive ,1,Married,20328.0,4,no-data,16,3,3,1,no-data,3,3,0,0,0,True
1069,1069,"1936,0",40,1984,No,travel_rarely,867.0,9,2,no-data,1,Male,87.0,3,2, Manufacturing Director ,1,Married,12315.0,1,No,25,4,4,1,"10,0",3,3,10,7,9,True
1070,1070,"1938,0",59,1965,No,no-data,605.0,21,3,no-data,4,Female,72.0,3,4, Manager ,4,no-data,11761.0,4,Yes,13,3,3,1,no-data,2,2,1,0,0,True
1071,1071,"1943,0",43,1981,No,travel_rarely,419.0,12,4,Marketing,2,Male,77.0,3,2, Sales Executive ,4,Divorced,2900.0,3,no-data,12,3,3,2,"14,0",4,3,0,0,0,False
1072,1072,"1944,0",28,1996,Yes,no-data,1337.0,22,3,no-data,1,Female,58.0,2,1, Human Resources ,2,Married,19555.0,1,No,12,3,1,0,no-data,2,3,1,0,0,False
1073,1073,"1961,0",39,1985,No,travel_rarely,1404.0,1,3,no-data,1,Male,59.0,2,1, Sales Representative ,1,Single,11473.0,4,no-data,14,3,1,0,"20,0",3,2,1,0,0,True
1074,1074,"1966,0",33,1991,No,no-data,1373.0,5,4,Life Sciences,4,Male,56.0,2,2, Manufacturing Director ,4,no-data,10138.0,8,No,24,4,2,0,no-data,1,3,1,0,0,True
1075,1075,"1974,0",32,1992,No,no-data,1276.0,2,1,Medical,4,Female,59.0,1,1, Laboratory Technician ,4,no-data,17536.0,1,no-data,11,3,3,3,no-data,4,3,1,0,0,True
1076,1076,"2012,0",41,1983,No,no-data,543.0,44,4,no-data,1,Male,83.0,3,1, Laboratory Technician ,4,Married,4060.0,8,No,19,3,3,2,"8,0",3,2,1,0,0,True
1077,1077,"2023,0",24,2000,Yes,no-data,638.0,9,3,no-data,4,Male,33.0,3,1, Sales Representative ,1,Married,26956.0,1,No,19,3,1,1,no-data,3,3,1,1,0,False
1078,1078,"2040,0",36,1988,No,travel_rarely,1146.0,26,4,Life Sciences,3,Female,31.0,3,3, Human Resources ,4,Single,16642.0,1,Yes,16,3,3,0,no-data,2,4,9,1,7,False
1183,1079,no-data,48,1976,No,travel_rarely,359.0,2,4,Medical,1,Female,82.0,3,4, Research Director ,3,Married,26703.0,3,no-data,19,3,2,2,no-data,2,3,20,5,6,False
1184,1080,no-data,47,1977,No,no-data,1319.0,3,3,Technical Degree,1,Female,45.0,4,4, Sales Executive ,1,Divorced,7739.0,2,No,12,3,4,1,no-data,5,3,19,2,8,False
1185,1081,no-data,42,1982,No,no-data,1276.0,2,5,no-data,2,Female,91.0,3,4, Manager ,1,Married,5626.0,7,No,16,3,2,1,"22,0",2,3,18,11,8,True
1186,1082,no-data,57,1967,No,travel_rarely,1369.0,23,3,Life Sciences,4,Male,68.0,3,4, Manufacturing Director ,2,Married,18235.0,4,Yes,12,3,1,1,"33,0",0,3,19,15,9,False
1187,1083,no-data,39,1985,No,no-data,201.0,10,3,Medical,2,Female,99.0,1,3, Research Director ,3,Married,3376.0,3,No,12,3,1,1,no-data,3,3,18,1,11,True
1188,1084,no-data,56,1968,No,no-data,692.0,14,4,Medical,3,Male,61.0,4,5, Research Director ,2,Single,13339.0,8,No,11,3,4,0,no-data,3,3,24,2,15,True
1189,1085,no-data,47,1977,No,travel_rarely,1402.0,2,3,no-data,3,Female,69.0,3,4, Manager ,1,no-data,24097.0,8,no-data,23,4,1,0,"28,0",2,3,26,15,9,False
